id,article_id,date,message,likes,dislikes,user_id,user_name,user_username,user_location,user_reputation,scraped_date
3091955484,28658,2017-01-10T08:23:29+00:00,"Poslední řeč,
poslední leč.
Kavárně křeč
drží svěrače,
ta ho opláče.
Tolik přines míru
a teď našel díru
kterou uteče
státu do péče.
Rozdělil amíky
začnou od píky
budou stavět zeď
mexičane seď
pěkně v akapulku
nechoď na potulku.",0,0,223524611,Třetí Pilíř,tetpil,,1.622369,2017-01-12T00:36:20.910653+00:00
3091952784,28658,2017-01-10T08:19:00+00:00,"K problematice sovětské špionáže v USA uvádím jednu historickou paralelu. Koncem 40. let minulého století napsal v pamětech bývalý náčelník 6. oddělení Rozvědné správy Generálního štábu Rudé armády M. A. Milštějn:  „Všechna naše výzvědná činnost v USA... v zásadě spočívala na liberálních kádrech... Tito lidé považovali SSSR za svou druhou vlast a pracovali nikoliv za peníze, ale z přesvědčení.“ (Burovskij, A.: Vělikaja Graždanskaja vojna 1939-1945. „Eksmo“, „Jauza“. M.-2009., s. 471.)
 Dále, na  okraj nesprávného, ale i u nás stále živého klišé o “honu na čarodějnice“, které znovu obnovil Putinův mluvčí Peskov a dehonestace senátora Mc Carthyho. Jakmile byly odtajněny spisy VENONA (Andrew, Ch., Mitrochin, V.: Neznámé špionážní operace KGB. „Academia“. Praha 2001., s. 180-181.) a bývalý člen Komunistické strany USA W. Chambers zveřejnil své svědectví  (Chambers, W.: Svědek. „Občanský institut“. Praha-2005.) ukázalo se, že v letech vlády prezidentů Roosevelta a částečně i Trumana byla americká administrativa prolezlá americkými komunisty, sovětskými špiony a sympatizanty až do nejvyšších pater. (Například Rooseveltův poradce A. Hiss.) Takzvaný „hon na čarodějnice“, který zahájil senátor Mc Carthy, byl tedy zcela oprávněný. Netvrdím, že dnes je situace stejná, jako byla tehdy, nicméně, o bagatelizaci ruského vlivu v USA to jistě svědčí.",3,0,119020758,Pospíšil Jiří,posp_il_ji,,2.130776,2017-01-12T00:36:20.910653+00:00
3091938358,28658,2017-01-10T07:57:48+00:00,"Přesně takovou reakci těch, kteří si v podstatě uvědomují, 

kam to s jejich uhýbáním před problémy do roku 1989 dopracovali,
a komu musí být vděční, že tu dobu potom díky pomocí ze západu

přežili,

a že by asi nebylo dobré - se v zájmu jejich plného břicha - nějak moc angažovat, protestovat, a tím ""nepatřičně zviditelňovat"", 

OČEKÁVAL",0,0,209652508,K.M.,karelmozga,,1.92998,2017-01-12T00:36:20.910653+00:00
3091901980,28658,2017-01-10T06:56:35+00:00,"Co s tim....míň se věnovat našemu panu prezidentovi, bych CIA, NSA a NDR doporučoval",0,0,228420056,Vasja1.,vasja1,,1.730318,2017-01-12T00:36:20.910653+00:00
3091892735,28658,2017-01-10T06:41:21+00:00,Souhlas.,0,0,204084698,Vit Klima,vitklima,,1.35001,2017-01-12T00:36:20.910653+00:00
3091885246,28658,2017-01-10T06:29:31+00:00,"Jo až se bude znovu natírat americkej plot.
Ale u toho už nebudeme",0,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3091881953,28658,2017-01-10T06:24:41+00:00,To se dozvíme za 50 let po otevření archivů.,0,0,204084698,Vit Klima,vitklima,,1.35001,2017-01-12T00:36:20.910653+00:00
3091879597,28658,2017-01-10T06:21:06+00:00,"Myslím, že se musíme smířit s tím, že se o spoustě událostí celou pravdu nedozvíme.Nejsem zastánce různých spikleneckých teorií, ale logiku mají některé konspirační teorie o tom, že někdo věděl - nekonal - a využil pro své potřeby nepřátelskou akci. Připomeňme Pearl Harbour a letadlové lodě mimo přístav, záhady kolem vraždy Kennedyho, záhadné selhání stíhacího letectva a tajných služeb 11.září.
Při napadání Ruska v souvislostech s hackery zaniká problematika obsahu uniklých e-mailů a trestuhodná nedbalost Demokratů v nakládání s e-mailovou poštou. U paní Clintonové navíc zneužití soukromého mailu ke korespondenci, která měla probíhat na zabezpečených e-mailech ministerstva zahraničí, kde by také k její nelibosti byly archivovány. Státy mají své zájmy a zájem Ruska byl na zvolení jiného kandidáta než někoho z hnízda Obama-Clinton. Důkazy pro ruské vměšování předloženy nejsou, ale má logiku tvrzení, že z ukradených e-mailů nebránili dalšímu postupu těch proti Demokratům.",0,0,111369180,Petr z Tábora,petrztbora,,2.336276,2017-01-12T00:36:20.910653+00:00
3091877722,28658,2017-01-10T06:18:22+00:00,"No já nevím Aničko
Slezáka poslouchám cestou z tenisu v autě a žasnu, jak z jedné věty otištěné ráno v mediích dokáže vytlouct napínavý příběh o tom, kde nikdy nebyl.
Ale vyprávěčskej talent má, o tom žádná, jako kdysi Nepil.",0,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3091875070,28658,2017-01-10T06:14:37+00:00,"Problém je hlavně v tom, co v mailech bylo.
Zlí pomlouvači spanilé a milé Hillary tvrdí, že to vynesli sami zaměstnanci sympatizanti demokratů, v okamžiku, kdy místo neomarxisty Bernieho byla nominována Jedubaba.
Kdo to ale dneska dohledá?
Hillary dostane nabídku z Hollywoodu, natočí Vřískot 5 o tu strach nemám",0,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3091870501,28658,2017-01-10T06:08:07+00:00,"Sluníčkáři spí do oběda. pak je to možná začne inspirovat, jen si červený karty budou muset nechat vytisknout sami.
Schapik už má sbaleno.",0,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3091868476,28658,2017-01-10T06:05:14+00:00,"Hezkej článek, začínám vašemu humoru rozumět
Bohoušek to tak nenechá zvolíme si německého alfa samce sami.Pošle Prouzu.

A v USA propagátoři šariátu  i šaratice taky ne. Když nevyšlo přepočítání hlasů, tak toho ruskýho švába Forresta Trumpa zašlápneme , dílo Baracka Husseina nikdo ničit nebude.
A Schapiro se zase vrátí a ne, že ne. Možná i našinci do Halábu

A to čekají volby žabožrouta.
Máně Lepenkové nepůjčí francouzská banka ani euro, k Sorošovi nemůže, šejch platí jen mešity, tak kdopak asi půjčí?
Šikmookej nebo mužik?
A pak to spustíme:-)
Je to jejich La Cucaracha",0,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3091850713,28658,2017-01-10T05:40:33+00:00,"Šlo jen o obecné varování k němuž chyběly hmatatelné důkazy, takže jediným výsledkem byl podraz Comeyho na Clinton, protože maily se daly fyzicky ukázat.",0,0,204084698,Vit Klima,vitklima,,1.35001,2017-01-12T00:36:20.910653+00:00
3091846277,28658,2017-01-10T05:34:49+00:00,Konspirační teorie jsou prima.,0,0,204084698,Vit Klima,vitklima,,1.35001,2017-01-12T00:36:20.910653+00:00
3091835326,28658,2017-01-10T05:21:29+00:00,"Jsem zvedav, jak si pan Klima poradi s vasi pleci nahoru.
Chlast zenam obvykle nesvedci.",0,0,236858785,karellen,disqus_OwnaFRFqP4,,1.258147,2017-01-12T00:36:20.910653+00:00
3091823877,28658,2017-01-10T05:11:10+00:00,"Tak se vede hybridní válka.
Obvinit, důkazy označit jako nevyvratitelné a zároveň tajné (Putin žere psy), dokažte opak.",3,0,116388758,Jura z FM,jurazfm,,3.0483689999999997,2017-01-12T00:36:20.910653+00:00
3091817365,28658,2017-01-10T05:03:23+00:00,"Americke tajne sluzby informovaly jiz v zari, ze ruske zpravodajske sluzby ovlivnovaly a ovlivnuji oresidentske volby. Tento nalez byl predlozen 12 clenne skupine skladajici se z demokratickych i republikanskych vudcu Kongresu, kteri predsedaji  komisim pro bezpecnost. CIA upozornila, ze ruske zpravodajske sluzby se nejenom snazi destabilizovat americky politicky system, ale primo ovlivnit volby svymi preferencemi pro Trumpa. Obama navrhoval, aby nalez CIA byly zverejneny,  bylo mu vsak vyhrozovano jednim ze senatoru a clenu bezpecnostni komise, a sice vudcem senatni vetsiny Mitchem McConnelem, ze jakekoliv zverejneni by se rovnalo politickemu zvyhodneni demokratickeho kandidata. Teto schuzky se zucastnil i reditel FBI James B. Comey a Jeh Johnson, ministr pro vnitrni bezpecnost. Vysledkem celeho setkani byl souhlas s tim, ze by mely byttyto  informace zverejneny. Souhlasili s tim jak demokrate, tak i republikani s vyjimkou zmineneho McConnella. Vzhledem k tomu, ze se jednalo o tzv.bipartizanskou komisi, byl potrebny souhlas vsech.  Senator McConnell tento pokus pohrbil tim, ze odmitl zverejnit informace.
Kupodivu pocitacove systemy obou narodnich vyboru politickych stran, tedy republikanska a demokratcka (RNC a DNC) byly infiltrovany, coz pripustil  republikansky zakonodarce Michael McCaul primo behem televizniho prenosu, ovsem pozdeji tvrdil, ze slo o ""misstatement"". Comey uvolnil pouze ty informace behem voleb, ktere poskodily demokratickeho kandidata.
Takze nikoliv, americke zpravodajske sluzby neprehledly nic, naopak, varovaly vcas.",0,0,236858785,karellen,disqus_OwnaFRFqP4,,1.258147,2017-01-12T00:36:20.910653+00:00
3091815017,28658,2017-01-10T05:00:38+00:00,a  má  vůbec cenu reagovat na nějaké konspirační teorie ?,0,0,181643533,schvede,schvede,,2.847047,2017-01-12T00:36:20.910653+00:00
3091812479,28658,2017-01-10T04:57:48+00:00,"..a prosím ,o čem to vlastně mluvíte ?",0,0,181643533,schvede,schvede,,2.847047,2017-01-12T00:36:20.910653+00:00
3091417243,28658,2017-01-09T23:35:47+00:00,"Taky se divím, že nikdo nereaguje.",0,0,204084698,Vit Klima,vitklima,,1.35001,2017-01-12T00:36:20.910653+00:00
3091417076,28658,2017-01-09T23:35:39+00:00,"Ale v koho prospěch, pane Klíma ? Měl by českomoravskoslezský hackerský lid ovlivňovat německé volby ?
Nakonec bychom mohli dopadnout i tak, jak možná dopadnou ti Rusáci...nebudou stačit valit oči, koho že to svým ovlivňováním vynesli do chaloupky strejčka Baraka.
Nechte to na německých hack...voličích. Ať si to vyžerou sami, tu případnou svou kolektivní vinu.
My raděj volme klid a nohy v teple, to je naše jistota největší.",1,0,230817467,Adolf Jod,adolfjod,,1.635203,2017-01-12T00:36:20.910653+00:00
3091414938,28658,2017-01-09T23:34:04+00:00,"Při jisté znalosti poměrů ""těch dole"" na obou stranách - bych asi - při plném vědomí důsledků soudního nedořešení ""Parteispenden-skandálu"" (masivní kupování německé politiky německým velkokapitálem formou darů) - nejen v Německu,

začal i v Německu s propagací izraelského volebního systému na 
komunální úrovni: >>volba jedinců do předem přesně definovaných 
funkcí<< - ve smyslu 1. příspěvku za blogem profesorky Dvořákové z 21.11.2015: 

>>Politik a/nebo státník. 
Hlas národa jako čistokrevný populismus<<,

neboť dostane-li se veškerá moc do rukou několika jedinců... ...,
posedlých (nemocných) touhou po moci a po penězích, 
mohou si ""ti dole"" o demokracii - již jen nechat zdát...",0,0,209652508,K.M.,karelmozga,,1.92998,2017-01-12T00:36:20.910653+00:00
3091410518,28658,2017-01-09T23:30:49+00:00,"NSA. To jsou ti, kdo o nás vědí všechno, tedy hackují všechno.",0,0,181712941,snímající,snmajc,,1.986659,2017-01-12T00:36:20.910653+00:00
3091398057,28658,2017-01-09T23:21:28+00:00,"Účinnější by bylo, kdyby čeští hackeři zveřejnili obsah hovorů z mobilu E. Merkel, které obšlehla CIA.",0,0,195863702,zurčící potok,zurcpotok,,2.9949730000000003,2017-01-12T00:36:20.910653+00:00
3091361305,28658,2017-01-09T22:52:55+00:00,"S radostí a potěšením!

:)",0,0,189646695,Anna,disqus_DlmjSbKCkX,,3.0698280000000002,2017-01-12T00:36:20.910653+00:00
3091360941,28658,2017-01-09T22:52:38+00:00,"Mně se nejvíc líbí ten poslední odstavec s tou provokativní otázkou
a jsem zvědav, zda o tu otázku vůbec někdo zavadí?",0,0,209652508,K.M.,karelmozga,,1.92998,2017-01-12T00:36:20.910653+00:00
3091358326,28658,2017-01-09T22:50:41+00:00,"Výborně, pane Klímo, nasedneme do autobusů a pojedeme, když máme tu novou dálnici, do Drážďan ovlivňovat demonstracemi německé voliče :o))))",1,0,181265897,voracek,voracek,,2.586408,2017-01-12T00:36:20.910653+00:00
3091325208,28658,2017-01-09T22:26:56+00:00,Díky za pochvalu.,0,0,204084698,Vit Klima,vitklima,,1.35001,2017-01-12T00:36:20.910653+00:00
3091322198,28658,2017-01-09T22:24:51+00:00,"Pan Klíma se projevil velmi podnětně, dokonce v houšti dnešních patolízalů nebojácně.
To mi imponuje.
Nezaujatý, ale docela velmi inspirativní pohled pro ostatní novináře.
V dnešní době korektiních vyjádření mu za jeho projevený názor a komenrář dávám plec nahoru!

:)",4,0,189646695,Anna,disqus_DlmjSbKCkX,,3.0698280000000002,2017-01-12T00:36:20.910653+00:00
3091318126,28658,2017-01-09T22:22:03+00:00,"To, za prvé.
Dobrá připomínka našim ,,žurnalistům""!
A nerada bych opominula při této poznámce i ,,renomované komentátory"" na ČTo Plus!

Nikoliv však  např. pana Milana Slezáka. Není ale komentátor, ale analytik. Znalec poměrůvesvěte se zdravým rozumem. 



:)",0,0,189646695,Anna,disqus_DlmjSbKCkX,,3.0698280000000002,2017-01-12T00:36:20.910653+00:00
3091264455,28658,2017-01-09T21:46:39+00:00,"Mně se zdá poddivuhodné, že v zápalu boje o to, kdo na H. Clinton ""napráskal"" její elektronické hříchy poněkud zapadla informace, zda to byly hříchy virtuální, nebo skutečné.....",3,0,114479986,Damúza,damza,,3.992115,2017-01-12T00:36:20.910653+00:00
3092492785,28657,2017-01-10T16:10:41+00:00,"Proti všem, jak od Jiráska, Paroubek byl taky tak proti všem, akorát KOčkovi to byli kámoši :)",0,0,134143499,Adam Bernau,adambernau,,1.535146,2017-01-12T00:36:20.910653+00:00
3092135177,28657,2017-01-10T11:38:24+00:00,"Proč ty tajné služby trochu neprojednotit, šestnáct na řádku je trochu moc. Možná toho džina z láhve vypustil sám Trump, aby je mohl trochu zredukovat pro neschopnost.",0,0,161981230,dáša,disqus_UiFzi9vP0b,,1.876984,2017-01-12T00:36:20.910653+00:00
3092094913,28657,2017-01-10T11:06:51+00:00,"Soudruh doktor práv Vyvadil by měl zpozornět, boj o pašalík může vypuknout každým okamžikem.",0,0,185249218,Glock,disqus_VpC9VId9Xp,Pacta sunt servanda i pro blbečky z Ruska,3.4181930000000005,2017-01-12T00:36:20.910653+00:00
3092088697,28657,2017-01-10T10:58:15+00:00,"Správně poukazujete na klasický doublethink - na jedné straně ""takřka všemocné tajné služby"" a na druhé jsou stejné tajné služby natolik neschopné, že ve volbách zvítězí D. Trump i přesto, že si to ony nepřály.",0,0,185249218,Glock,disqus_VpC9VId9Xp,Pacta sunt servanda i pro blbečky z Ruska,3.4181930000000005,2017-01-12T00:36:20.910653+00:00
3092061370,28657,2017-01-10T10:19:59+00:00,"Kennedy po dohodě s Chuščovem/CCCP vrátí  raketové systémy určené na Kubu zpět a USA stahne raketové systémy z Turecka/de facto zabránil 3WW.
""Patrně""čerpáte informace ze stejných zdrojů,které připisují zvolení D.T.Putinovi.",1,0,218437052,OldCzech,oldczech,,1.410618,2017-01-12T00:36:20.910653+00:00
3092059137,28657,2017-01-10T10:16:35+00:00,"To bude zklamaných lidí. Donald Trump není žádný hlupák, před volbami to nebyl Trump úspěšný bisnisman, byl to kandidát na prezidenta. Až nastoupí do úřadu, bude to pravý Trump, který možná splní pouze to, že se pokusí o zlepšení vztahů s Ruskem. Bude to jen chvilka, má rozvětvenou rodinu a nebude ji dělat ostudu, chce vejít do análů jako úspěšný prezident, stejně tak jako chce úspěch v podnikání. Takže bych radil, ten areál v Brdech zachovat pro potřeby americké armády a možná i některý další.",0,0,111521249,zbyněk,disqus_56TcDVCdun,,2.11624,2017-01-12T00:36:20.910653+00:00
3092032345,28657,2017-01-10T09:53:12+00:00,"Jirko, myslím, že je nejvyšší čas navštívit odborného lékaře.",0,0,111521249,zbyněk,disqus_56TcDVCdun,,2.11624,2017-01-12T00:36:20.910653+00:00
3092029950,28657,2017-01-10T09:49:42+00:00,"Chce to klid a nohy v teple.
Ta poslední hysterická reakce ""chromé kachny"",když nevyšel tlak téměř veškerých médií na zvolení H.Clinton,následné přepočítání výsledků v těch třech ""rezavých státech""severovýchodu tak přišel s nápadem na Putina.Dle CNN podkladem pro obvinění   Putina bylo zjištění tajných služeb,že se v Kremlu bujaře oslavovalo vítězství D.T.
Je to, jak se říká ,s křížkem po funuse.
Inaugurací opadne pěna,D.Trump vymění vedoucí kádry tajných služeb,přijde jejich reorganizace a věci se vrátí do starých kolejí.
Zásadní příčina  hysterie Obamy zřejmě spočívá v záměru Trumpa normalizovat vztahy s RF.",0,0,218437052,OldCzech,oldczech,,1.410618,2017-01-12T00:36:20.910653+00:00
3092024634,28657,2017-01-10T09:41:39+00:00,"Až přijede Trump do Prahy, tak mu to Paroubku s Kočkama ve vinárně Monarch vysvětlete.",2,0,97727629,Josef Caesar,josefcaesar,,1.3457139999999999,2017-01-12T00:36:20.910653+00:00
3092008853,28657,2017-01-10T09:30:27+00:00,"León je muž mnoha tváří a má bohatou minulost. Někteří si myslí, že je to Koecher, jiní v něm vidí Hagenbarta nebo Šloufa, já ho typuji na tajného radu a správce archivů KSČ. Každopádně je s ním větší sranda než s Řepou, jeho fabulační schopnosti by se daly využít i ve filmu nebo v TV. Mohl by uvádět scénáře na pravou míru ;-)",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3091971402,28657,2017-01-10T08:48:02+00:00,"Pane Šašek, a kdo je pan León?",0,0,228420056,Vasja1.,vasja1,,1.730318,2017-01-12T00:36:20.910653+00:00
3091964709,28657,2017-01-10T08:37:05+00:00,"Klídek, mám to tady pod kontrolou a už to pomalu dávám dohromady. Jen potřebuji k závěrečné rešerši několik prokecnutí od Leóna, zdá se, že na stará kolena ztratil pud sebezáchovy ;-(",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3091960968,28657,2017-01-10T08:32:42+00:00,"Já spíš o tu psychickou, ale ono to vyjde nastejno. Každopádně by do Dallasu jezdit neměl, zářivá kštice je výborný terč.",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3091958258,28657,2017-01-10T08:28:08+00:00,"Kdyby jen trochu, to by se dalo pochopit. Ale tentokrát mu bude jeho angažovanost plat prtná, i socani vědí, že starého psa novým kouskům nenaučíš. Může vrčet, může štěkat nebo vrtět ocasem, ale k lizu už se nedostane, nanejvejš mu z té hostiny hodí ohlodanou kost.",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3091954800,28657,2017-01-10T08:22:19+00:00,"Ajéje, Leon se stavil na kafe u Zelníčků a má nové informace. Chudinka Nagyová má mejdlo tak leda s Péťou-bojovně vysunutou bradou, a to kdoví jestli. Tam už je slovíno stejně jako u Paroubků.
Nevím, kdo je Rita Katzová, znal jsem jinou Ritu, ale Jared si to už ošetří, aby klíče zapadly do zámku jak mají. ;-)",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3091927532,28657,2017-01-10T07:39:21+00:00,"„Stát proti zpravodajským službám své vlastní země, které mají nepochybně také na něj připravený pěkný fascikl…“

Úplně stejný „fascikl“ jako na Kennedyho. Ráže 38. :-)",0,0,213976394,Dumbo,disqus_ok7J3jRUBX,,1.4078519999999999,2017-01-12T00:36:20.910653+00:00
3091833208,28657,2017-01-10T05:19:18+00:00,"Myslis, Karl, ze se dockas navratu pevne ruky bijcu americkych a jinych kapitalistickych agresoru? Zmylil ses ve svem zivote prilis mnohokrat na to, aby ti jednou neco vyslo.",0,0,236858785,karellen,disqus_OwnaFRFqP4,,1.258147,2017-01-12T00:36:20.910653+00:00
3091827207,28657,2017-01-10T05:15:08+00:00,"Co ma Pentagon co spolecneho s Tureckem, miller? Proc by se mel vest boj v Pentagonu o Turecko, ktere je v kompetenci zpravodajskych a bezpecnostnich slozek, pokud skutecne slo o oslabeni Erdogana, ktere spektakularne nevyslo?",0,0,236858785,karellen,disqus_OwnaFRFqP4,,1.258147,2017-01-12T00:36:20.910653+00:00
3091784370,28657,2017-01-10T04:25:54+00:00,"Měl by jsi to nějak projevovat-ty obavy .Třeba nářkem,nebo přítulností k projevům 
 všelijakých Paroubků a podobných podivných existencí .Evevtuálně skoč do Jordána a máš pokoj..",1,0,181643533,schvede,schvede,,2.847047,2017-01-12T00:36:20.910653+00:00
3091779846,28657,2017-01-10T04:21:18+00:00,"..soudruh Patroubek je aktuální .Vždy se obrací ve směru foukajícího větru .
Dokonce se zdá,že má aktuální info (a pokyny), odněkud z komnat Kremlu.....",0,0,181643533,schvede,schvede,,2.847047,2017-01-12T00:36:20.910653+00:00
3091776618,28657,2017-01-10T04:18:03+00:00,S tím se obraťte na soudruha Paroubka.Jako ex ekonom Restaurací a jídelen v Praze a předseda celozávodního výboru SSM to bude jistě vědět .,0,0,181643533,schvede,schvede,,2.847047,2017-01-12T00:36:20.910653+00:00
3091352763,28657,2017-01-09T22:46:37+00:00,A co teprve ty naše tajný a ještě tajnější služby :-)),1,0,228420056,Vasja1.,vasja1,,1.730318,2017-01-12T00:36:20.910653+00:00
3091334615,28657,2017-01-09T22:33:45+00:00,"Ahoj argune,
mám pocit, že je to trochu jinak. Fraška nazvaná puč v Turecku musela rozžhavit Pentagon do běla. A nejen to Takže tam může být zákulisní boj, který si asi neumíme představit.",2,0,114209786,Karel Mueller,karelmueller,,2.346669,2017-01-12T00:36:20.910653+00:00
3091311767,28657,2017-01-09T22:17:31+00:00,"Pane Paroubku to co píšete nedává vůbec žádný smysl. Váš závěr, že kdo se zmýlil jednou se musí mýlit vždycky, je čirou spekulací, kterou neopíráte o nic jiného, než o své emoce, resp. sympatie a antipatie. 

Jestliže prvním mezinárodně zaznamenatelným činem nového prezidenta USA by mělo být to, že ještě před nástupem do funkce si znepřátelí své tajné služby, které by měly být čtyři roky oporou jeho moci, a které - podle toho co píšete - jsou takřka všemocné, neboť ""Je to stát ve státě a politika se do značné míry určuje podle nich"",. pak onen člověk by musel být buď naprostý id x iot a nebo egomaniak. Těžko říct, která varianta by byla pro USA a svět horší. Idiocii ani egománii bych na vašem místě s odvahou raději nezaměňoval. 

Přejme si, aby neplatila ani jedna, z čehož by vyplývalo, že se mýlíte vy, a nikoli tajné služby USA. Poslední vývoj událostí naštěstí nasvědčuje tomu, že Donald Trump je přece jen chytřejší než vy. ",1,0,111538618,argun,disqus_IJ4vJTQZfy,,2.352126,2017-01-12T00:36:20.910653+00:00
3091283424,28657,2017-01-09T21:57:30+00:00,"Jednoduše, chachare. Schopnost několika dobře zaplacených hackerů neznámé národnosti nevypovídá vůbec nic o technologické vyspělosti státu, který je platí.",0,0,111538618,argun,disqus_IJ4vJTQZfy,,2.352126,2017-01-12T00:36:20.910653+00:00
3091180488,28657,2017-01-09T20:56:09+00:00,Kam ten svět spěje.Už i mužici v laptích určují kdo kde bude prezidentem.,0,0,190088910,milan hradecky,milanhradecky,,2.275204,2017-01-12T00:36:20.910653+00:00
3091153805,28657,2017-01-09T20:38:50+00:00,"Tak jsou tedy těmi technologicky schopnějšími Rusové a neschopní Američani? Opravdu?
Nebo jak to je?",0,0,116388758,Jura z FM,jurazfm,,3.0483689999999997,2017-01-12T00:36:20.910653+00:00
3091124730,28657,2017-01-09T20:19:11+00:00,Rozumný komentář autora. Také mám obavy o fyzickou existenci pana Trumpa.,1,0,111369180,Petr z Tábora,petrztbora,,2.336276,2017-01-12T00:36:20.910653+00:00
3091085806,28657,2017-01-09T19:53:57+00:00,"Jestli je to jen setrvačnost Obamovy politiky, to se teprve uvidí :o))))",0,0,181265897,voracek,voracek,,2.586408,2017-01-12T00:36:20.910653+00:00
3090973644,28657,2017-01-09T18:45:23+00:00,"Buďte v klidu Paroubku
poslední křeč ušatého Otíka. 
Tajné služby budou kutat jak kutaly doposud jen toho koordinačního kašpárka, kterého tam dosadil Obama a který se snaží na poslední chvíli ještě rozexrat vztahy, které jeho šéfik nestačil podělat, vymění jiný kašpárek Donalda Trumpa.

Jaké to bude a na co to bude mít vliv uvidíme za pár měsíců, teď se budou očichávat.
Bimbo zapláče, místo Ivanky Zelníčkově přijede někdo důležitější. To je dobrá zpráva a ještě lepší, že už si ten majdanovej skřet Schapik balí.",1,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3090941777,28657,2017-01-09T18:28:05+00:00,"Otázkou je, co všechno věřit zpravodajským službám. U nás mám zkušenost jen s technickými a stravovacími službami. Ti první tvrdili při první kalamitě, že mají všechny vozy v terénu ač jsem ani já ani nikdo ze sousedů za celý den ježdění nepotkal ani jeden pluh.
Ze stravovacích služeb jsem se odhlásil, když jídla neodpovídala deklarované kvalitě. Obě tyto služby, stejně jako zpravodajské služby, provozují profesionálové.",0,0,111155620,kklimo,kklimo,,2.4166730000000003,2017-01-12T00:36:20.910653+00:00
3090936990,28657,2017-01-09T18:25:23+00:00,"Pane Paroubek,
jen velmi naivní člověk nepředpokládá, že se o to obě strany pokoušely, stačí si uvědomit úroveň vztahů mezi Ruskem a západem.
Ovšem pokud to jedna stran, zejména strana, která se považuje za hegemona, ventilue, tak se to prostě nedá komentovat. A to proto, že:
- Hegemon ze sebe dělá banánistán
- V podstatě z příslušných zajišťovacích služeb dělá nemehla a povzbuzuje hakery z celého světa, kteří chtějí USA škodit
- Nastoluje otázku, jak závažné informace měly zůstat pod pokličkou, pokud zásadně změnily mínění amerických voličů
Další komentář snad netřeba.",1,0,114209786,Karel Mueller,karelmueller,,2.346669,2017-01-12T00:36:20.910653+00:00
3090891825,28657,2017-01-09T18:01:08+00:00,"Trump nikam nikoho neposila, nebot jeste neni presidentem.",0,0,236858785,karellen,disqus_OwnaFRFqP4,,1.258147,2017-01-12T00:36:20.910653+00:00
3090890988,28657,2017-01-09T18:00:37+00:00,"Naprosto v poradku, pokud zpravodajske sluzby nacechraly oranzovy baret, ktery by byl schopen po kritice jeho nestastneho vlasove porostu naridit nuklearni utok.

Trump funguje pouze v emocionalni rovine, nikoliv intelektualni. Proto je nutne, aby mu byla nektera fakta vtlucena do hlavy. Pochopitene se brani narceni, ze by byl kamarad Trumpski, zpochybnilo by to jeho cele volebni vitezstvi a jeho nasledny pobyt v urade. Coz se nicmene stalo, je ocejchovany. 

O tom, ze je Putin osobne zodpovedny za sireni desinformaci vcetne poskozeni Hillary Clinton, nema nikdo nejmensich pochyb. Ze je obtizne toto prokazat, je nesporne, nicmene zpravodajci predali Trumpovi dostatecny material k tomu, aby pripustil tuto moznost. Republikani, kteri maji vetsinu v obou komorach, nepripusti prilis velke kavalirstvi vuci Rusku.
A co se tyce Kennedyho, ten byl  zlikvidovan patrne  z toho duvodu,  ze zacal uvazovat o pouziti nuklearnich zbrani a rozpoutani 3. svetove valky.",0,0,236858785,karellen,disqus_OwnaFRFqP4,,1.258147,2017-01-12T00:36:20.910653+00:00
3090863371,28657,2017-01-09T17:43:26+00:00,Paroubek každým dalším komentářem stále více a více připomíná trochu užvaněného důchodce.,5,0,111031159,vico32,vico30,,2.469078,2017-01-12T00:36:20.910653+00:00
3090852448,28657,2017-01-09T17:36:33+00:00,"Paroubek fandí Putinovi a určitě si od toho něco slibuje. 
Jestli Putin dosadil Trumpa a Zemana, proč by neotevřel cestu na Hrad i Paroubkovi až skončí Zemanovi expirační lhůta?",4,0,98358194,Analytik,disqus_CskMq7uoVA,,2.106706,2017-01-12T00:36:20.910653+00:00
3090829317,28657,2017-01-09T17:22:01+00:00,"Teď je otázka, co podnikají USA východním směrem.",0,0,98870396,Jiri Divisek,jiridivisek,,2.157448,2017-01-12T00:36:20.910653+00:00
